Oscilloscope data. 
Time step = 1,250 mS
Voltage step = 31,25 mV
Zero level = 58

N 	Smpl.	Trig
1678	87	0
1679	87	0
1680	87	0
1681	88	0
1682	87	0
1683	87	0
1684	88	0
1685	87	0
1686	87	0
1687	87	0
1688	88	0
1689	88	0
1690	87	0
1691	87	0
1692	88	0
1693	87	0
1694	87	0
1695	88	0
1696	88	0
1697	87	0
1698	87	0
1699	87	0
1700	88	0
1701	87	0
1702	87	0
1703	87	0
1704	88	0
1705	87	0
1706	88	0
1707	87	0
1708	87	0
1709	87	0
1710	88	0
1711	88	0
1712	88	0
1713	88	0
1714	88	0
1715	88	0
1716	88	0
1717	88	0
1718	89	0
1719	88	0
1720	89	0
1721	89	0
1722	90	0
1723	89	0
1724	90	0
1725	89	0
1726	89	0
1727	91	0
1728	91	0
1729	91	0
1730	91	0
1731	91	0
1732	91	0
1733	91	0
1734	92	0
1735	92	0
1736	91	0
1737	91	0
1738	92	0
1739	92	0
1740	93	0
1741	93	0
1742	93	0
1743	93	0
1744	95	0
1745	95	0
1746	95	0
1747	95	0
1748	95	0
1749	95	0
1750	95	0
1751	96	0
1752	96	0
1753	95	0
1754	97	0
1755	97	0
1756	97	0
1757	97	0
1758	97	0
1759	97	0
1760	99	0
1761	99	0
1762	99	0
1763	99	0
1764	99	0
1765	99	0
1766	100	0
1767	100	0
1768	100	0
1769	101	0
1770	101	0
1771	101	0
1772	102	0
1773	102	0
1774	102	0
1775	103	0
1776	103	0
1777	103	0
1778	103	0
1779	103	0
1780	103	0
1781	103	0
1782	104	0
1783	104	0
1784	104	0
1785	104	0
1786	105	0
1787	104	0
1788	104	0
1789	104	0
1790	104	0
1791	105	0
1792	104	0
1793	104	0
1794	104	0
1795	104	0
1796	104	0
1797	105	0
1798	105	0
1799	105	0
1800	104	0
1801	104	0
1802	104	0
1803	105	0
1804	105	0
1805	105	0
1806	105	0
1807	105	0
1808	105	0
1809	104	0
1810	104	0
1811	105	0
1812	105	0
1813	105	0
1814	104	0
1815	105	0
1816	105	0
1817	105	0
1818	105	0
1819	104	0
1820	105	0
1821	105	0
1822	105	0
1823	105	0
1824	104	0
1825	104	0
1826	104	0
1827	103	0
1828	103	0
1829	103	0
1830	101	0
1831	100	0
1832	100	0
1833	99	0
1834	99	0
1835	99	0
1836	99	0
1837	99	0
1838	99	0
1839	100	0
1840	100	0
1841	100	0
1842	100	0
1843	101	0
1844	100	0
1845	102	0
1846	101	0
1847	103	0
1848	103	0
1849	103	0
1850	103	0
1851	103	0
1852	103	0
1853	103	0
1854	104	0
1855	104	0
1856	104	0
1857	104	0
1858	105	0
1859	105	0
1860	106	0
1861	106	0
1862	107	0
1863	106	0
1864	107	0
1865	107	0
1866	107	0
1867	107	0
1868	108	0
1869	108	0
1870	109	0
1871	109	0
1872	109	0
1873	109	0
1874	110	0
1875	110	0
1876	111	0
1877	111	0
1878	111	0
1879	111	0
1880	112	0
1881	111	0
1882	112	0
1883	113	0
1884	112	0
1885	113	0
1886	114	0
1887	115	0
1888	115	0
1889	115	0
1890	115	0
1891	116	0
1892	116	0
1893	116	0
1894	117	0
1895	117	0
1896	119	0
1897	119	0
1898	119	0
1899	119	0
1900	119	0
1901	119	0
1902	120	0
1903	120	0
1904	120	0
1905	121	0
1906	121	0
1907	122	0
1908	123	0
1909	123	0
1910	123	0
1911	123	0
1912	123	0
1913	124	0
1914	124	0
1915	125	0
1916	127	0
1917	126	0
1918	127	0
1919	127	0
1920	128	0
1921	128	0
1922	128	0
1923	128	0
1924	129	0
1925	130	0
1926	131	0
1927	131	0
1928	131	0
1929	131	0
1930	132	0
1931	133	0
1932	132	0
1933	134	0
1934	135	0
1935	135	0
1936	135	0
1937	135	0
1938	136	0
1939	136	0
1940	137	0
1941	137	0
1942	139	0
1943	139	0
1944	139	0
1945	140	0
1946	140	0
1947	141	0
1948	142	0
1949	143	0
1950	143	0
1951	143	0
1952	143	0
1953	144	0
1954	144	0
1955	145	0
1956	146	0
1957	147	0
1958	147	0
1959	147	0
1960	147	0
1961	148	0
1962	149	0
1963	150	0
1964	150	0
1965	151	0
1966	152	0
1967	152	0
1968	152	0
1969	153	0
1970	154	0
1971	154	0
1972	154	0
1973	155	0
1974	155	0
1975	155	0
1976	156	0
1977	156	0
1978	156	0
1979	157	0
1980	157	0
1981	159	0
1982	159	0
1983	159	0
1984	159	0
1985	161	0
1986	160	0
1987	160	0
1988	161	0
1989	161	0
1990	162	0
1991	163	0
1992	163	0
1993	163	0
1994	163	0
1995	164	0
1996	164	0
1997	165	0
1998	165	0
1999	165	0
2000	166	0
2001	167	0
2002	167	0
2003	167	0
2004	168	0
2005	168	0
2006	168	0
2007	168	0
2008	169	0
2009	169	0
2010	170	0
2011	171	0
2012	171	0
2013	171	0
2014	172	0
2015	172	0
2016	172	0
2017	172	0
2018	172	0
2019	172	0
2020	172	0
2021	174	0
2022	173	0
2023	173	0
2024	175	0
2025	175	0
2026	175	0
2027	176	0
2028	176	0
2029	176	0
2030	176	0
2031	176	0
2032	177	0
2033	177	0
2034	179	0
2035	179	0
2036	179	0
2037	179	0
2038	180	0
2039	180	0
2040	180	0
2041	181	0
2042	181	0
2043	181	0
2044	182	0
2045	183	0
2046	183	0
2047	183	0
2048	183	0
2049	183	0
2050	183	0
2051	183	0
2052	184	0
2053	184	0
2054	183	0
2055	184	0
2056	184	0
2057	184	0
2058	185	0
2059	185	0
2060	185	0
2061	185	0
2062	186	0
2063	185	0
2064	186	0
2065	186	0
2066	186	0
2067	186	0
2068	185	0
2069	186	0
2070	186	0
2071	187	0
2072	187	0
2073	187	0
2074	186	0
2075	187	0
2076	187	0
2077	187	0
2078	187	0
2079	186	0
2080	185	0
2081	187	0
2082	187	0
2083	187	0
2084	187	0
2085	187	0
2086	187	0
2087	186	0
2088	186	0
2089	187	0
2090	187	0
2091	187	0
2092	187	0
2093	187	0
2094	187	0
2095	187	0
2096	187	0
2097	187	0
2098	187	0
2099	187	0
2100	187	0
2101	187	0
2102	187	0
2103	187	0
2104	187	0
2105	187	0
2106	187	0
2107	187	0
2108	187	0
2109	187	0
2110	187	0
2111	187	0
2112	187	0
2113	187	0
2114	187	0
2115	187	0
2116	187	0
